name,episode,youtube_link,score,transcript,len,reoccuring_guest
Dedrick Flynn,Min #8 — KT #750,https://youtu.be/7rrHAhe1TsM?t=3310,0.514,"Yeah. Oh man. I was raised in the ghetto and I hate the ghetto. The ghetto stole Christmas from me, like physically and mentally at the same time, about a week before Christmas, they came and took everything that, like, even our decorations. And then my whole family was downstairs and they were crying. But then I looked at my cousin Deli and because we were both like six years old and we had like a child like innocence, we both realized it doesn't matter, Santa's still coming. And so we started getting kind of happy and kind of dancing. And my grandma was like, why the fuck are you dancing over there? And I was like, grandma Santa's coming. Don't worry. We all can rejoice. And she said, nigga, Santa ain't real. And that kind of took the, the Christmas love outta my heart. But it, it was placed back there shortly after because my uncle, my uncle Chris, 'cause you can't smell Christmas without Chris. He came in and he was like, he looked at my dad and he was like, yo, why you ain't got no decorations in presents for the kids? And we told him what happened. He said, that won't do. And then he came back into the house a couple hours later, like a fully decorated tree in presents from somebody else's house. So we just started opening them and seeing, you know what I'm saying? I got a green ranger in a Bobby Playhouse. We re we we reified the neighborhood that day. That's my time. Yeah.",1403,Dedrick Flynn
Carly Anderson,Min #4 — KT #686,N/A,0.557,"I'm very socially awkward. It's hard, especially in the bedroom, it's never a good time. The other day this guy, I was giving him the gluck-gluck-5000. The sloptimus prime if you will sir. And he started dirty talking with me, he was like, ""Yeah, how's that dick taste?"". Which, first of all, don't ask. Don't ask unless you really wanna know, and he wanted to know. So I thought I'd give him a restaurant review. So I hit him with that Gordon Ramsey, I came up for air and I was like [smacks lips], ""No, too much cheddar. Back to the kitchen"". And he blocked me, so I guess that's it.",585,Nope
Ari Matti,Min #12 — KT #720,https://youtu.be/auvj7zWVQHU&t?t=7530,0.578,"What's up? Any fat people here? You're fine. I mean like medical fat. He was fucking fat. I have one fat fuck friend. His name is Matt Fat Fuck. One day we were talking and I noticed that me and Matt, you know, we have to use the same toilet bowl. And I noticed that the distance from Matt's cock to his asshole is quite a journey. So I ask Matt, what do you do? Do you just fucking shove it in there? And fat fuck Matt goes, no, I gotta choose. So I ask Matt, okay, so if you go poopy, if you go poopy, does it sometimes happen that piss flies out too onto the floor and shit? Matt looks at me, he goes, oh yeah, all the time. That's what I respect about Matt. That even though he's cleaning up his own piss, he's like fucking worth it. And he's like, fucking worth it. And then he goes, you think that's bad? Matt goes, sometimes I come home and I fucking bloody eat so much shit that I every hole shit piss and puke, and he has to sit in the bathtub and just fool Coachella. Just fucking. Heh. Now that should be the McDonald's commercial. Fuck the hot yoga girl with a burger. Oh, my God, Maccas. Heh. Put my fat fuck friend Matt in the tub of his own shit piece of puke and let the camera pan out. And he just looks at the camera, still loving it. Thank you so much. Thank you so much. Thank you so much.",1309,Ari Matti
Uncle Lazer,Min #11 — KT #689,N/A,0.54,"Listen here. I volunteered to coach a little league baseball team down there in Austin there this summer. And by volunteer I mean it was court-ordered. But there's a plethora of single mothers at them baseball games. Any single mothers in here? Yeah, I can smell ya bitch. Like thanksgiving leftovers ya goddamn right I can. And listen I love me a good single mother now, the more kids the better. I need that pussy wallowed out. If that pussy don't look like a mudflap on the back of a 18-wheeler just blowing around in the breeze. I just don't want no part in it. Cuz Imma be honest with y'all. Tight pussy makes me claustrophobic ya know what I'm saying. What do I wanna do have sex with a 21 year old lil tight pussy cum in 20 seconds, apologize for half an hour. And then listen to her talk about True Blood, not a chance.",827,Uncle Lazer
Caleb Lee,Min #14 — KT #725,https://youtu.be/KSGu1gbKP2Q?t=6120,0.36700000000000005,"So we don't come to realize y'all is people on social media. They don't want help. They want attention while living miserable. This girl on my timeline's so annoying. This road I'm on is so lonely. Nobody likes me. Nobody cares. If I don't get 25 likes by the other night, I'm gonna kill myself. So I message her, right? One human to another. Like, Hey, I don't know what you got going on, but people love you. Jesus loves you, and I just hope things get better. And she fucking left me on red. No, I swear to God, y'all for wasn't already selling weed to her, but now I understand. When no one likes your ass, bitch, kill yourself. Look Nashville. I know that is fucked up. And she is just a teenager and my sister, y'all like to boo boy.",739,Nope
Trip Calihan,Min #5 — KT #734,https://youtu.be/F0U3VuBrK4Y&list?t=2420,0.7040000000000001,"Oh, my God. Guys, I saw Target. They got in trouble for selling tuck-friendly bikinis to children. I guess, like, a bikini with little. pouch where you can tuck the dick. And at first I thought, yeah, at first I thought it was weird, but then I realized it was probably even more weird to be against it. Because basically what you're saying, if your son's wearing a bikini, then I want to see the cock. Yeah, dude, you're can't be trans unless it's fucking swinging. But I got weird opinions on everything. I still think race matters a lot. Like, for example, a white lab, that's a great dog. A black lab's also a great dog. But a Chinese lab, that will shut down the world economy. I am against racism, though. Like, there's nothing I love more than when a racist gets poetic justice. Like, whenever I see a racist white chick, I always secretly hope she gets fat. Yeah, because then she has to fuck black dudes.",913,Nope
Sean Cantwell,Min #9 — KT #749,https://youtu.be/n41jDuAwD_s&t?t=4873,0.14,"This is my first time doing stand up, so thank you. I feel honored doing it with the genius. You are grooving, right? So my name's John, I'm from Sean K I'm from Pennsylvania, I'm from Pennsylvania. Woo. 4 6 2. Alright. Nah, too soon. Alright. Anyway, so I, one of those people diagnosed with well A DHD. Right? Right. Because I grew up in the era when we didn't, we didn't have helmets. Alright. We Right, right. You're laughing, right? Yeah. That's why I never had kids. I'm 47. I have kids because I didn't put a helmet on my kid and ride a bike. You know, I just ain't doing it right. So, and this is my first time ever doing standup and I'm like a ferret, the detention span of a ferret on crystal meth. Right bro. Right. Come on. You got it. You guy, he spit on you. You're like, holy shit. This dude spit on me. So I had a total minute planned. No I didn't. No I really didn't. No, seriously,",899,Nope
Mark Pew,Min #2 — KT #688,https://youtu.be/r2zQT6MvMXI?t=805,0.711,"Alright alright lets wrap this shit up. Hey white people, how you doing? Alright fuck y'all. I just moved to Austin to standup comedy. Imma move back I don't like none of this shit you got going out here, this shit weird as hell. They like, ""keep Austin weird"" - we can stop, y'all don't need to get weird no more. I'm cool with liberal shit, but all the fucking restaurants wanna save the trees and shit so the toiler paper hard as fuck. So when I wipe my ass, I'm like bitch is that blood, am I on my period. I'm form Louisiana, all the white girls got big booties in Louisiana, and no booties. I'm lying, I seen this one girl on 6th street last week, she had a fat ass. But I didn't wanna say nothing to her because, her head... She was bald-headed. I didn't wanna say nothing but she looked so good from behind, so I'm like Imma say something. So I walked up to her and tapped her on the shoulder, and I was like, ""excuse me mam, can I have a moment of your time"". She turned around I was like n*gga, that's Joe Rogan.",1022,Nope
BC,Min #2 — KT #725,https://youtu.be/KSGu1gbKP2Q?t=1185,0.261,"Y'all ever look at fat people and start feeling bad for they shoes? Nah. 'cause they was wearing a fucked up pair of New Balances. Leg kinda looks like you got a flat tire foot's hanging over the sole like a muffin top. I call them bitches off balances. Now we all see 'em waddling around looking like the Michelin man. And look, I love fat people. One of my best friends is fat, but he pissed me the fuck off the other day. 'cause he was wearing no, he wasn't wearing nothing. He was fucking getting out of his car and he kicked the bottle of Hershey syrup out of his car. And I'm like, bro, are you making chocolate milk in your car in this? We... Oh fuck. God damn. Fuck y'all, bro.",685,Nope
Anna May,Min #12 — KT #717,https://youtu.be/NFOS71XCPms&t?t=7669,0.386,"What's up y'all? My name's Anna and I live in a van. Some people ask me what van life is like and I just tell 'em. It's a lot to unpack. Some people are mad at me for living in a van and I'm like, that's crazy 'cause I'm a nomad. I'm no mad at you for living in a house. And some people think I'm a hippie 'cause I live in a van and I'm kind of a hippie because I don't shave my armpits. I was free bleeding at a Planet Fitness this week. And I use essential oils for everything from insect repellent to chlamydia. But I'm a bad hippie. I'm not really a hippie 'cause I drive a diesel. I love a good steak and I have my license to carry, but I only got it to prove to the cops in my hometown that I wasn't mentally ill. Pew, pew, got 'em. But dating's hard on the road. 'cause every time I invite a guy over, it feels like an abduction. And I'm not really into kidnap role play. And that's all I got for you guys.",913,Nope
